"userID","TotalElite","EliteOrNot","TotalVotes","TotalFriends","Year","Month","review_count","fans","average_stars"
"-2Mz_6ZbuCmPTUMMHkj4kg",0,0,5,1,2010,11,3,0,5
"8T2Qa24mtPWOvODkvla2yA",0,0,8,4,2010,6,1,0,2
"cNAXhr4GDcSG1tTW-WgmWw",0,0,7,0,2011,3,6,0,1.8
"1JUxO9SMepVYJ9Tu5UzBbg",0,0,0,0,2014,11,2,0,2.5
"ZCXN4VIK0ZQx06rnQgCfMg",0,0,19,0,2007,5,17,1,4
"Pb7t-XYyamL4tkqr8aaYIg",0,0,4,0,2013,2,3,0,1
"EsNveGRPLK9WIIYAHklbtQ",0,0,72,0,2014,3,7,6,3.14
"A6vydtxRka2VVdGU8l2_Lw",0,0,30,1,2007,4,27,0,3.59
"uzZ556k6CyUU46P0jXAeLw",0,0,22,2,2011,4,21,1,3.82
"9fYNi5IAFh9jjTk-EXBT7A",0,0,4,0,2015,3,9,0,4.22
"q9Rcv_aWXPWQgo1mabR4oQ",0,0,99,0,2008,3,65,0,3.22
"iKdMmDTiGAYGIcvS6LzDUg",0,0,4,1,2010,7,3,0,3
"4zDbo568pNhurDYbhyvWrQ",0,0,0,0,2011,9,2,0,5
"DUOX7j2R5A7N-JyFW-3s7A",0,0,8,1,2012,12,3,0,4
"NYQ18g37GvCN3TQ09z3nqg",0,0,6,0,2013,3,2,0,2
"ripv1ElaOmxnnMwi5VrLRg",0,0,4,0,2013,10,7,0,4.43
"QMMfwId6ox0kfVeJFtWbkw",0,0,5,2,2013,7,3,0,5
"BovIC5EadS7X3oO8B0cEfQ",0,0,13,0,2011,1,14,0,3.5
"3UgvSM4x01nkuiMdKICT_w",0,0,1,0,2013,3,3,0,3.33
"1otpIKftfffrJ8Dvra-x2g",0,0,19,1,2009,5,5,0,4
"dQEI7wVKZfSswa_Pzxkx9g",0,0,2,0,2013,1,1,0,2
"Ru3sWlxjw6X1GgpH9EvJBg",0,0,2,0,2015,1,1,0,5
"5zAfvOoRGSt4wLe_nn500w",1,1,665,83,2011,8,173,17,3.9
"1XtSpGCEAAlC5yWlnVphUA",0,0,0,0,2014,3,7,0,4.43
"Op03rFfxlklPoFNRM7nuaA",0,0,1,0,2012,12,2,0,3
"yLd6A-d5ixEDeNDFfGiEmg",0,0,1,0,2015,11,9,0,3.4
"lGI3WKnYITb5ns6KqMc7qw",0,0,0,0,2012,1,1,0,2
"Xj7V-QAE3oAVQfNeNm_1JA",0,0,46,0,2012,11,34,2,3.58
"LfuDMPZEuZ_IblrvC2kaXQ",0,0,113,7,2013,4,68,3,4.01
"QnMPMD8Nh3ErZGfMRGAeYg",0,0,161,12,2010,3,60,0,3.5
"xbl_HtwCkWuO1niXHXv9yQ",0,0,0,0,2015,1,1,0,5
"yld8A-js7QQgPbV3M7sMew",0,0,159,9,2009,4,89,4,3.92
"JHHJH1VWE500wgA6OB93lw",0,0,4,12,2011,7,6,0,4.17
"ma4mI7DqF7f12bTdWIvjFA",0,0,2,0,2012,12,2,0,5
"c5nlvnBrPsyuCDwpHMjQ5g",0,0,7,4,2012,2,9,0,3.67
"UtfMk0v_jaQQn-r1o6sAwQ",0,0,0,0,2014,8,1,0,5
"XS7C4N3HzNw7Z80qJtCVAA",0,0,0,0,2014,1,1,0,5
"KrE7ibSw7JYy01egByUyIA",0,0,0,4,2015,7,3,0,4
"ocsNdE5OVA_V37rPH6SSVw",0,0,6,0,2011,12,3,0,3.67
"I7cr9ZQXrqkww8QLEjGYww",0,0,167,1,2008,1,46,3,3.57
"irlWrkBDLMsMqpzd78jNFw",0,0,4,0,2013,1,3,0,2
"v3XiYB_jzVlshLiml6anyg",0,0,0,0,2015,9,1,0,5
"6ZiJCxWwGCssa5SddAnZ-A",0,0,2,2,2010,7,11,0,2.86
"mB9YSd0Vkewtm6zGtE2lAg",0,0,3,0,2013,7,1,0,5
"19CiczS1AugkBlg__DYLig",0,0,77,0,2012,11,22,0,3.96
"zRHxqPLc9DdDcFUuU3fUlg",0,0,10,1,2012,4,10,0,4.1
"gSFhC6Rqa89WJZ_g0mYiqw",0,0,0,0,2010,9,2,0,4.5
"S8q3-HHIIyM23abdQNNrzw",0,0,42,0,2007,11,51,1,3.25
"DVUy3pGA0yKwn7SaH0S46w",0,0,6,19,2010,2,4,0,3.75
"WUbrlDkNjjOZh_enwvTSug",0,0,3,0,2013,6,3,0,3
"3E_qRV7YdFWc7Djo8RPDfQ",0,0,4,1,2010,3,3,0,4.67
"GgX5rhtIiMbkwYa3YlYsPw",0,0,22,6,2011,12,11,0,4.36
"BM-GwMGh_2Jz4BfGzsEOcQ",0,0,7,13,2014,8,2,0,5
"QxF6x_bvMkxKMkLPY721KA",0,0,4,1,2014,1,5,0,4.6
"5-VthQ5W4yGv9qNiTeiJ2Q",0,0,1,3,2010,12,2,1,5
"2VdOuYrCMwuJIB_1cJyL9Q",0,0,11,0,2012,12,4,0,3
"h2qfLYdNGCzbwIG-SXVkCw",0,0,0,0,2015,1,2,0,5
"h4thMbFhvdlZvFkAJU-nyw",0,0,10,0,2014,5,11,0,3.82
"qVamSvHgoPdRLjSx8wxFRQ",0,0,3,0,2013,1,12,0,3.83
"B6FGKUXsJJfE__7l6Rl7mw",0,0,1,2,2013,4,3,0,2.33
"DQtgfpvW88irPWpSD6WjPg",0,0,595,0,2012,11,11,3,4.58
"r8G2wLq-K-u40bKoKGfbJA",0,0,0,0,2013,5,2,0,4.5
"f5FWE9lWAFPrYZv2JJ2SPg",0,0,5,0,2014,10,6,0,3
"KfiCj_QFidF1Hc8mHXYLqQ",0,0,98,10,2006,8,34,4,3.83
"Bxdexu4FxXR6n-nmVmGeAw",0,0,0,0,2011,9,2,0,3
"jeQJm3i3X51etQldIIoEFw",0,0,3,0,2012,5,3,0,5
"Yc8h5Q3Kw_vweR58hN4s2Q",0,0,3,2,2012,8,2,0,5
"518s49whRcqoYE5p3sE6VQ",0,0,0,0,2015,1,1,0,1
"W2HNQeKNA-CC0XrmGUht6Q",0,0,4,0,2013,8,2,0,1
"wNhHeKk8KmN7eLYspRM8QA",0,0,5,0,2010,6,11,0,3.55
"2xO0e6ZYMPj9mWAtKhIkqA",0,0,4,3,2013,2,2,0,3
"FE9z69uzLjaqCDlayd-vXw",0,0,7,0,2011,2,6,1,4.83
"oQSUGLfrcN-ffWJZr-Cavg",0,0,161,0,2009,2,203,3,4.16
"efhOLQOy7ffBDrWQkUTCgw",0,0,0,0,2015,10,2,0,4
"1VM2UoTZ7nEb9nmVCno6dg",0,0,40,3,2013,2,38,2,4.35
"MvUyVDZY-bF91sxKn1ioRQ",0,0,16,5,2013,4,7,0,2.14
"T62CdEyqCYjqL2S8oX__Iw",0,0,0,1,2014,1,2,0,5
"tW8UFssKoR2nTdcOURvmqA",0,0,13,2,2009,1,11,0,3.55
"YxXpQk_OLMIDNQwGf_BtHg",0,0,2,2,2012,8,2,0,1
"yCJtvaobEXeO09S_4OA1iw",0,0,128,4,2012,3,18,3,4.67
"DSZxezsLDjLHUcaWP6RrrA",0,0,8,0,2015,5,2,0,5
"ZvUz7msQk1VRAXO5_bQUEQ",0,0,2,0,2015,3,2,0,2
"WflZjAyZBiAV4MtwJQ05zw",0,0,29,0,2010,11,20,0,2.7
"ycyvakSjd1Z0zFoOa64Z3w",0,0,21,0,2011,4,16,0,3.31
"2xQVZ7oiHGN1OGdVZA2gng",1,1,3892,65,2015,3,218,14,3.65
"ionFpyHsk3jpswMAcl659Q",0,0,0,0,2014,7,1,0,1
"cuYT6KoTUO6yKX3mhaHojQ",0,0,7,0,2010,7,9,0,4.67
"beKA83CsvWgJY_QKbP7YVQ",0,0,1,0,2014,3,1,0,1
"ITD9Vd7_9nZLtQpQAoQPig",0,0,10,5,2010,3,3,0,5
"kVtUQCLatPrw_t2po0geow",0,0,29,5,2013,4,19,1,3.68
"9IlLC_PvCutCZ5NYL2xSaA",0,0,2,13,2014,7,1,0,5
"XoVUkftjGaN3y51yVbSAPw",0,0,3,0,2012,9,5,0,5
"BDqDXuBomE8Y7QG06gDXJg",0,0,15,0,2010,2,20,0,3
"ueCHAfnKbMAonNVmqqvDFA",0,0,22,1,2013,5,19,0,3.79
"ex5QjuGVO-wClmsBzgcFzw",0,0,1,0,2013,8,3,0,2.33
"NSgIrVbfrkVTVVNcEe9hbw",0,0,6,0,2013,9,8,0,3.57
"j7ci9jwoagBXigajQIDLyw",0,0,1,12,2014,1,1,0,5
"CqsjWDAbfvmIiiEg-DnkOg",0,0,1,0,2015,8,1,0,5
"6KkvBTYVem8AGJRZFfg_hQ",0,0,4,0,2013,4,3,0,2.67
"Z2WmH4ona4MgOwMkXDCxsA",0,0,45,0,2014,1,3,0,2.33
"-Yw-AEHSPMtwz3YoxoOWrw",0,0,40,2,2012,3,76,0,3.83
"AYoelL1af17jzuiqd-OM4A",0,0,41,3,2008,7,45,1,3.77
"l830hS6pZiPe_tOi1ncTig",0,0,9,16,2012,9,5,1,2.8
"YTQfqHN7fe2YXWvEnVhP9g",0,0,1,0,2014,3,1,0,5
"a4IMJJWQw5TbIcgqY7L3qw",0,0,59,0,2008,1,17,0,2.82
"IeC5SVDGKg-fNj9dU0_ekQ",0,0,11,7,2014,2,9,0,4.11
"9WAht4rR-m53Zog7yqDiUQ",0,0,1,1,2011,1,2,0,5
"ONu4VpPJ0P_ZmAP7oOaybA",0,0,18,0,2013,12,2,0,1
"Iu6q1tmAiNowspmBREkpNQ",0,0,13,1,2013,9,7,0,2.71
"odAid7Rwh5mLFN6-leKjbw",0,0,409,6,2009,2,75,3,3.44
"Hpfa-Djw_nu0ZLpFDRwcog",0,0,73,2,2010,3,69,2,3.26
"q9CeC-fp8Ty05PhHWwppXQ",0,0,0,0,2015,12,1,0,2
"ycfxyZquSS0QG0WKwO2qKg",0,0,0,0,2012,2,2,0,5
"bEhRZrdfN_Hqk7GAEujpEQ",0,0,18,0,2012,6,15,0,4.13
"YLrdHbPj-z1-bncpZWmDxQ",0,0,2,7,2013,2,9,0,2.56
"WvcfrfrShFH7ZMUznYtEDg",3,1,1759,78,2010,4,244,15,3.38
"0tloz4GpTF9dkpfuLb-kyw",0,0,2,0,2010,11,3,0,5
"QLhWAExnbr_HBY1vwMxllg",0,0,1,0,2013,12,9,0,4.56
"NccXEicyqLBkyPd2JPWh6A",0,0,17,0,2012,3,9,0,3.38
"G58UERcj43LAE7iX-KDenQ",0,0,0,0,2015,11,6,0,4.6
"Eef8-A7NEgJgJGRzgoHrsA",0,0,0,0,2015,3,2,0,5
"yHbl07kRdJ-eHhVnp_Gb2g",0,0,43,0,2009,6,12,1,3.55
"vxMzyBUvTRHZtN4Xz0ah2g",0,0,0,3,2015,4,1,0,5
"qyqgQAAc4KVRiPkeOEq0Sw",0,0,44,1,2010,4,13,0,3.38
"xQqTa04c-zC38kEs2sv6yA",3,1,596,11,2011,7,180,2,3.56
"gAPUmlEPaxGW6HJ211CVdw",0,0,2,0,2013,7,2,0,4.5
"-PSVFsBK65mT513q4xpYXg",0,0,15,0,2009,12,27,1,3.63
"XIBdnsBw6gMoA1uw7sRT2g",0,0,6,0,2014,6,19,0,3.63
"HmKREoEgIM7tNzpjAt4b-Q",0,0,4,1,2010,10,1,0,1
"Godj3MurtXo88xLJ39O-9g",0,0,79,1,2008,7,23,0,4.74
"kRzQK9pkjTSxklk4ZDZJwA",0,0,18,0,2007,12,19,0,3.84
"5UmDWSV4Vj9W8aeyEw7AyQ",0,0,7,1,2011,8,9,1,3.44
"bVhCbbnYpuJd76_3wFXR4Q",0,0,39,0,2013,10,84,1,4.37
"XSOr6dhOcNxS1nIBOaVznA",0,0,0,0,2013,3,3,0,5
"kYW7VD6MY3rjBzNEo-hNjA",0,0,71,8,2011,11,16,2,2.38
"oWj_XRtyWv2wBgAkHbC-Sg",0,0,133,4,2010,2,64,1,4.1
"E0MsrwlHT5pRhG8VZyTjlQ",0,0,6,1,2013,10,3,0,5
"1mQCCGE5URpgazFW2ZDg6g",0,0,20,24,2011,7,14,0,3.91
"mwlJDe8kftLGVEq2whEZmg",0,0,7,0,2013,12,5,1,4
"corXdJoxdIK5EG2rvVs1zA",0,0,0,0,2014,3,1,0,5
"vnRXwjxwm7USB8BXwkiDzA",0,0,97,192,2011,1,32,7,3.91
"wZWMcjXHVX022algoyQ9xw",0,0,6,0,2013,7,3,0,2.33
"FDhuNO44wZ1i8bbckEivmQ",0,0,2,0,2014,2,1,0,1
"vL9vVnWOmKe_kG_rRUPMUg",0,0,46,2,2010,6,13,2,3.38
"k3S4vBUTwbODxDWFUJYavw",0,0,0,0,2014,10,1,0,5
"XxJbZVPZ75qZFEoFtN4DQw",0,0,2,0,2012,2,2,0,4.5
"RPOvbkzZzL9DlD-kC_a4_w",0,0,103,0,2010,7,56,0,4.41
"KivrcUs0GV20F8tkfZH2gQ",0,0,1,9,2013,12,2,0,5
"gZMZIdVR6sBC_fLMkJhWTQ",0,0,3,3,2013,7,1,0,1
"EJYTg5Hk7m8gh66tsHnf_g",0,0,26,0,2008,4,14,0,2.93
"24TP8EfuAp2BOwRpzQGxOg",0,0,0,0,2013,5,3,0,5
"oyjacu4EAhJyjHw0SWtX7w",0,0,1,0,2009,10,1,0,5
"1rPGXwatT30COu64juBj2Q",0,0,0,0,2011,10,5,0,3.8
"_zdPkM5MzBzGRGpXvBZl_A",0,0,26,0,2009,12,4,1,4
"jEl5bFPjkPwyrZpWqaeJHA",0,0,2,0,2013,8,2,0,3
"1bkygppBoGEfJP1LHbOUpA",0,0,85,0,2010,8,62,1,3.79
"kx3-NnLWbzyaHrwjLhwuhQ",0,0,11,0,2015,7,7,0,5
"uTvj9Z7ANeW6DWz1CpgZUQ",0,0,3,7,2011,12,2,1,5
"CDk3y4YknfmmE7yeWq__-A",0,0,3,0,2011,4,7,0,2.83
"NM09MXHEGiyK-cjyk1wiIg",0,0,324,1,2009,2,179,1,3.5
"5cEQwP4uzm7QKvwvIAlm4Q",0,0,0,0,2013,4,1,0,5
"OKOM_cgk2XJSvtqxAUWYfg",0,0,0,2,2015,2,1,0,5
"sVr8XREZwsj8E7IkoYKCfA",0,0,2,30,2011,2,4,0,5
"0yHwthQamLC2Tsm8jben9w",0,0,9,1,2012,10,6,0,5
"Zc2_XhiG4AjlC-gRLtjZTA",0,0,5,1,2010,12,5,1,4.8
"6Z9VZ0GTgf1jANPCt1wp4g",0,0,1,0,2013,12,7,0,4.71
"Ep4mQO6q0NAyv42ZtxlhXw",0,0,11,0,2011,5,10,0,4.1
"BOPxkc3UG9rsChqB967Q9w",0,0,56,1,2011,3,26,0,4.57
"ocNElQQwmZCz_gx7TAtXrQ",0,0,2,1,2013,2,1,0,5
"mSymr2xRjG2y_1TgroJJmw",0,0,9,18,2014,12,10,0,4.1
"tiZbGrPRb8tglpOHPaWlAA",0,0,0,0,2013,6,2,0,3
"jixnapXNWVuMO6LOl4P66w",0,0,2,0,2013,8,2,0,5
"CvRLrapGuX02gscMc1-5UA",0,0,120,0,2009,9,55,1,4
"voD_7Htci-SiR-W67fgE0Q",0,0,13,0,2010,1,13,0,3.93
"_li7TfLA1NoJoJSs22bifQ",0,0,0,0,2015,6,1,0,5
"sfc53H8pJsdx-5k7nzvKdg",0,0,0,0,2014,10,1,0,5
"GjutzHlBlIbrIpn6zpKxNQ",0,0,0,0,2014,6,2,0,4.5
"hbWrtFWBXgjwI2TcDUYXjA",0,0,29,0,2011,4,13,0,2.87
"5e_iuI-8yr_0hE5ubULhbg",0,0,51,1,2012,10,21,1,4.65
"mW25pmuOuX9lr5oWu1zMFQ",0,0,0,0,2013,3,1,0,5
"QuDLV3BLjVA_sx9ERk4xmA",0,0,9,0,2013,5,12,0,2.82
"-RCeRNmKQsWmARcQi1--wg",0,0,6,0,2010,3,2,0,5
"QmzvdaEihUVded0mins-Pg",0,0,423,0,2008,1,129,2,2.95
"E8hzGjcUTg4QT2B_VVs_bw",0,0,0,0,2011,4,1,0,5
"_4cxTsD47-aFk8pngu90AA",0,0,68,3,2010,9,33,1,3.86
"P-TDNVuq-kD3Rph8LUPEWw",0,0,1,4,2014,11,5,0,4
"hGt8tPWsfjp-Dn1EyU3XNg",5,1,523,20,2007,3,141,16,3.52
"ARBtRF72F10XCe_NrwFr6g",0,0,3,0,2014,4,4,0,3.75
"0pgku7Vi0ZqZLpz4qh2ezA",0,0,3,0,2014,11,1,1,5
"aIY634DOznT1F9f6FI6KkQ",0,0,1,0,2012,12,3,0,3
"rutAckWgtbebSKo5CHaWUw",1,1,462,155,2014,8,159,14,3.58
"OzrWArrNWbCZfPjBxIiikA",0,0,23,27,2008,1,5,1,4.2
"Nd0z1CI8ObAePIJkjvtfpQ",0,0,987,21,2009,11,61,2,3.89
"Zbt_xK9M2k32DzzVkoPj8g",0,0,1928,20,2008,6,97,7,3.33
"Q7-6Bk1RCmyzPSs1vciUeg",0,0,34,11,2014,1,24,7,4.38
"k9CudCaqpEw3fUzzopJMyA",0,0,23,0,2013,7,10,1,3.4
"_dJKjZfkpAt4eInD95983A",0,0,2,0,2014,3,2,0,3
"8gtHVYR56PpAjd9us8jnAg",0,0,4,0,2013,8,2,0,5
"RQVyvlOEQu2n6hWMA_4DtA",0,0,14,0,2013,9,16,0,1.94
"XlTlYx6Zc-Lqyu9UhL8ItA",0,0,4,0,2013,4,6,0,2.5
"lLKMrb2O1av_6cuq0xbaOQ",0,0,6,0,2015,1,6,0,3.17
"aeoL948dq7zXoaSRqQLjqw",0,0,87,0,2012,3,23,1,2.71
"o5SuNNa5qfOwgxa3cwujjA",0,0,6,1,2011,7,11,0,4.64
"r5VzE0YPEIeR-spyy5__Rg",0,0,31,74,2013,8,21,0,4.8
"wD4vsuxC0iVn8rWAxk46ew",0,0,3,0,2014,5,2,0,3
"MDIPqj1k_BoF-JX7K-fS-A",0,0,0,3,2014,10,1,0,5
"Tl3L66MH-fVie7iGza85LQ",0,0,26,0,2012,8,9,0,3.89
"tdgGG06Y6SSrdlKV_1c0Dg",0,0,0,0,2013,5,1,0,5
"m9I0d7mUwEt5cl7IfUF_CA",0,0,99,75,2012,6,25,1,3.81
"aOXLcyZKqg0hYoVzEKwosw",0,0,17,3,2014,6,13,0,4.85
"oF2j2EmdJ2RBmCFSCVgGxw",0,0,66,2,2010,10,49,0,3.27
"wHl5G5Ht9_OhtsrnUgQZeg",0,0,12,2,2012,1,12,0,2.67
"2JQfCthcC0LXcTL2igFr-A",0,0,3,0,2014,11,1,0,5
"Xt2BDcCmZpkSvFwsgM1q2A",1,1,122,4,2008,9,44,1,4.07
"Cmc9OmCfnk5Tigkzz82TpA",0,0,2,0,2011,3,4,0,4.67
"rrzx98QrfcP_gbL43udgvw",0,0,2,5,2012,2,7,0,3.29
"SP104LRryQkCWCCaf2IJSg",0,0,4,1,2013,3,1,0,1
"NhPMAhvovwlt2bWzBNedxg",0,0,9,3,2013,5,5,2,5
"tgkZ1WQGf8zmCdB7YDD5Mw",0,0,0,0,2015,6,1,0,5
"XQnpRiCMgt7Y2hYLxmdYnQ",0,0,0,0,2014,9,1,0,5
"NifYx7cimlwxF3J7FHpcMA",0,0,6,0,2013,7,10,0,3.2
"U4MKHSI47XH3TwxJHTctFw",0,0,4,0,2012,11,6,0,3.67
"m9bEbaSVIn7MtPmESrO9iw",0,0,1,1,2011,8,4,1,5
"A5jUwCyi1sfhc2jT1GZ03A",0,0,0,0,2015,4,7,0,4
"7gBJmM9ygUvPEmDxR99mhA",0,0,0,0,2015,9,3,0,2.33
"U2jhbS2LmNqZg5H5hfnGPQ",0,0,1,0,2014,10,3,0,5
"0y0xi9Mb0b0PnJhUAb564A",0,0,15,18,2011,5,9,1,4.67
"jHFEIdTwfuWYb56ImeoERg",0,0,47,0,2015,6,39,1,3.88
"UDflP0KSqqFFULyWlk84Pw",0,0,1,2,2013,6,3,0,4.67
"674fJFvqchQrkAThH7ZUkw",0,0,10,0,2009,3,7,0,4.29
"lP3e2T-72S9uRTM7QDbAHw",0,0,10,0,2012,5,9,0,4
"O6MED_y7MaJmZOh0fuOEdg",0,0,2,9,2013,1,2,0,4
"Qo8UkUSL5y-MCw50eIACsQ",0,0,48,0,2011,1,29,1,3
"5rkEazZK0bD2ezdVOI9mAA",0,0,19,0,2014,3,4,0,1
"mWNLjnwKYkmDcrVXAymFvQ",0,0,1,1,2013,7,12,1,3.25
"VXUqgGLdUcrStWirthYWwg",0,0,1,0,2011,7,4,1,3.75
"0TxcyPkeD71-pyVp2rqDDA",0,0,1,2,2015,9,1,0,5
"FcOlHwuhOltdDFvh91m4OQ",0,0,124,0,2007,2,71,0,4.23
"j48UiCj7MNzcgXv9jUIi-w",0,0,2,0,2010,12,3,0,2.67
"Os_fXUMQUNmDn7SnFDqk5Q",0,0,0,0,2014,12,1,0,5
"GaohSuu95nSSN8Fdro0duQ",0,0,1,0,2014,10,1,0,1
"xN4dAtlu23eDNaLDVc4H-A",0,0,125,0,2009,12,70,3,3.55
"4qy4ddLWYhb-RzGIW7MTNA",0,0,0,1,2009,11,2,0,4
"_qBb-6Kmkl3TpfAweRewOA",0,0,1,0,2012,7,7,0,1.83
"LpdYHMqkrAXRRZVujAjDOQ",0,0,5,0,2014,7,4,0,2.75
"t63Q400u9eE2NYNypLfWKA",0,0,64,3,2010,5,38,1,3.32
"_nYBsD3wZ59eULpTkwoPnQ",0,0,0,0,2014,12,2,0,4.5
"7u77UUOtw31sztPwkooJSw",0,0,1,0,2012,8,5,0,3.6
"EPSzMJMxhStrtsQuLxK6JA",0,0,44,1,2009,11,19,6,3.16
"4lKUkf8NHx0aUBTiuc_7Ew",0,0,39,2,2012,9,22,0,3.78
"IkXy0AfJ6yLTB3_5261NUw",0,0,317,13,2008,9,198,5,3.73
"N2CyUqlfIbNQF0RP9_mxQg",0,0,33,0,2011,6,19,0,4.42
"dVgghfUPfh1fW52xmMRmqg",0,0,0,0,2013,4,3,0,3.67
"LN3snwlNWpy6UAdbKSUcsw",0,0,1,0,2013,7,2,0,5
"DvNBt6XFXp-LyouUB7UETw",0,0,0,0,2012,5,2,0,3.5
"hxuZOwrn-V5eyPqjZjeE0g",0,0,9,0,2011,7,5,0,3
"3b2HkR4rxxUz9Yo-cZezRA",0,0,9,0,2014,5,2,0,3.5
"pYD7aJE9KMrA2kJtabUZZQ",0,0,21,1,2014,4,23,0,3.42
"I-GP8YrvL4-G5MsgSbRC-Q",0,0,16,0,2011,8,8,0,2.78
"QJSx0fmn_WlXUMT9sn7Sxg",0,0,2,0,2011,6,3,0,5
"X2TD3Fc4rCZftY2pU_uZ1Q",1,1,322,0,2011,4,93,1,3.68
"afEUswLbDrR0yzA9YQws0A",1,1,67,2,2010,9,48,1,3.69
"Rwz1olPOS-iWUK4SfYzCdA",0,0,5,1,2012,3,6,1,3.83
"WbVnTxewhKalNF9mjyKOxQ",0,0,0,0,2012,12,2,0,3
"yUKpqf3-ikAY6jd54cUwQg",0,0,22,4,2011,12,3,0,4
"ma3-9E5NyAqLKXMX9oVHwA",0,0,75,1,2010,6,28,1,3.57
"DF9KKbh-CqaNdbtlLb-57Q",0,0,3,0,2013,1,6,0,4.83
"u3X6ZYLWNwolZ8IAEipeOA",0,0,23,2,2012,2,37,0,4.11
"bpZSUhcgVc3xfIopZiV_Uw",0,0,5,98,2011,5,2,0,3
"Efh1CpngJ_t3Hul9mqmrYw",0,0,36,0,2010,9,76,1,3.79
"BZKrzuAHbtEkCdCsyRzn2g",0,0,0,0,2015,8,1,0,5
"83OWIdBro3btzYXhyJWJxg",0,0,24,31,2008,10,7,2,2.57
"4XE_PGNFnkTiGHJnJDBv3Q",0,0,46,1,2013,10,24,2,3.71
"xNUidiF5IusCkMCh0dApyw",0,0,61,1,2013,1,26,1,4.03
"yaR8i6E0yRNvDonPZgUt9g",0,0,0,0,2015,5,1,0,5
"XGBaZ4UcgUtAULQYOSdqTg",0,0,150,20,2012,2,38,7,4.31
"nwyWp37Pneea0fc4oJ5aug",0,0,8,0,2011,9,3,0,3.67
"XE2StizZkrWF_Tpm9yx8rg",0,0,9,2,2012,2,5,0,3.6
"e_-IRzMzsjyUPGUjD_erFQ",0,0,4,0,2011,11,2,0,3.5
"DZfXA48Q7GIJbEr3SkI-1Q",0,0,550,8,2008,2,108,7,4.03
"OVFyAAnOFzrOudPV8geYNg",0,0,73,4,2010,5,49,0,4.02
"Tf6ga5Izq65rK7Ee4LEwAQ",0,0,0,0,2015,2,2,0,5
"ylwLf6IDCT4qk8Z9kUU64Q",0,0,19,1,2011,12,10,0,2.5
"qEsFFyPYqm43YYTih8ffjA",0,0,5,1,2013,8,15,0,2.87
"ppiLCKekqETZn9TAyqBhtw",0,0,17,1,2011,9,7,1,3.29
"dxDNcgy6F4ew-lYz5X9T3w",0,0,21,2,2010,9,7,0,3.2
"hIUkCyp3wbvNPh-L7JXUzw",1,1,215,7,2007,5,137,1,3.85
"6Edv1OYN9-liX4XOLLsCNw",0,0,0,27,2013,7,2,0,3
"2-MfjDwaqsmwIkWcv1vylg",0,0,25,0,2015,3,14,0,3
"aI1VlyCs-R74gQrkiBHJqQ",0,0,0,0,2011,11,2,0,3.5
"c0rvEjLCutvlE38yAzO2JQ",0,0,0,0,2013,2,2,0,2.5
"01enfOJl4LymYKWnTF8Jnw",0,0,92,13,2011,8,42,2,3.9
"SHTJPF9xvkB912zkmvUw9A",0,0,124,24,2008,6,43,1,3.77
"YLFjHWbKoERtg-C21TiorQ",0,0,0,6,2015,10,1,0,4
"3E3EV6RwBnG8-nS3bcLI6A",4,1,1007,42,2009,7,390,9,3.53
"J85Am1SgwVYv0K1kkYEhfQ",0,0,0,0,2009,9,1,0,4
"VjRzTSmVgADJYwPNSq8K0w",0,0,23,4,2012,11,11,0,4.6
"rR_5sRi53yOL1wxXQCwuHA",0,0,1,0,2015,7,2,0,2.5
"-EHZ8XIyZV2sDBP76ulDIw",0,0,5,0,2009,8,12,0,3.7
"tdXxCa8t7riCdpMxSyP5Fg",0,0,76,0,2010,3,124,0,3.16
"Cr9b1SBt5wxseELoYwgx-g",0,0,18,0,2009,12,7,0,4.29
"3zTbl3o8-OWwajeZLlOJcg",0,0,0,0,2011,11,2,0,3.5
"peO2RvhbFXHZPU4O3bwsNg",0,0,4,10,2014,11,2,0,4
"UX-iNuG-rGGQZ5us93T38g",0,0,0,0,2013,6,3,0,3.67
"NeEJQlxFQgnb3nqx8ZxWZA",0,0,0,0,2015,10,1,0,5
"MI2BTD4DN40UjNQ3ZEG04w",0,0,3,10,2014,11,2,0,3
"3smprvzYF7ViJYR-0HDiAw",3,1,3489,33,2009,5,796,56,3.42
"330uVLSamVfBMHDvvhAprw",0,0,201,7,2008,3,86,3,2.87
"yAIEza4O7zkjva4W4ZPHUg",0,0,1,0,2014,6,1,0,5
"BrMAT3gHEeKXM4zNsJGvDg",0,0,22,0,2009,11,20,0,2.75
"nfkUr4tOrHogCBoB8gVEVA",0,0,13,0,2010,5,4,0,4.5
"to8f5ZQli0OufyqMqNLuBw",0,0,47,0,2010,1,28,0,3.88
"RfoF-fh6JNBHTJzJ9mDnJQ",0,0,5,0,2014,9,2,0,5
"m4bn0RPboVu7SY1mWls69w",0,0,93,1,2010,5,203,1,3.59
"Qd9-b--yBlSPumTd6R6DyQ",0,0,0,0,2014,8,1,0,5
"RKZj2VM9ivAtu9USb-KrBg",0,0,82,8,2012,7,31,1,3.68
"_gABiJsKYNDfvD8leLhYYg",0,0,15,0,2013,11,14,2,3.93
"Gs1jBefw6snN7kEzMqw3Ag",0,0,32,7,2011,3,33,0,3.63
"DQxYXNNdJC5hrJbRt1JBPQ",0,0,2,4,2012,8,1,0,1
"GJFgTgbB1Ejg-5j6EG9okw",0,0,5,0,2013,11,1,0,5
